"";"Banque";"Indicateur";"Terme";"Num_Terme";"Annee";"Rubrique";"Information";"Montant"
"8891";"BT";"Activite";"Trimestre";1;2018;"Epargne";"Trimestre_Reference";NA
"8892";"BT";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Actuel";1165009
"8893";"BT";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Reference";978206
"8894";"BT";"Activite";"Trimestre";1;2018;"Epargne";"Annee_Reference";1103856
"8895";"BT";"Activite";"Trimestre";1;2018;"PA4";"Trimestre_Actuel";NA
"8896";"BT";"Activite";"Trimestre";1;2018;"PA4";"Trimestre_Reference";NA
"8897";"BT";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Actuel";346809
"8898";"BT";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Reference";260534
"8899";"BT";"Activite";"Trimestre";1;2018;"PA4";"Annee_Reference";346805
"8900";"BT";"Activite";"Trimestre";1;2018;"CAP";"Trimestre_Actuel";NA
"8901";"BT";"Activite";"Trimestre";1;2018;"CAP";"Trimestre_Reference";NA
"8902";"BT";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Actuel";664831
"8903";"BT";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Reference";628274
"8904";"BT";"Activite";"Trimestre";1;2018;"CAP";"Annee_Reference";664831
"8905";"STB";"Activite";"Trimestre";1;2018;"PEB";"Arrete_Actuel";183319,193
"8906";"STB";"Activite";"Trimestre";1;2018;"PEB";"Arrete_Reference";137749,919
"8907";"STB";"Activite";"Trimestre";1;2018;"PEB";"Annee_Reference";646790,153
"8908";"STB";"Activite";"Trimestre";1;2018;"PR1";"Arrete_Actuel";126269,429
"8909";"STB";"Activite";"Trimestre";1;2018;"PR1";"Arrete_Reference";96081,607
"8910";"STB";"Activite";"Trimestre";1;2018;"PR1";"Annee_Reference";442596,295
"8911";"STB";"Activite";"Trimestre";1;2018;"PR2";"Arrete_Actuel";21211,565
"8912";"STB";"Activite";"Trimestre";1;2018;"PR2";"Arrete_Reference";20447,792
"8913";"STB";"Activite";"Trimestre";1;2018;"PR2";"Annee_Reference";81444,781
"8914";"STB";"Activite";"Trimestre";1;2018;"PR3_4";"Arrete_Actuel";35838,199
"8915";"STB";"Activite";"Trimestre";1;2018;"PR3_4";"Arrete_Reference";21220,521
"8916";"STB";"Activite";"Trimestre";1;2018;"PR3_4";"Annee_Reference";122749,077
"8917";"STB";"Activite";"Trimestre";1;2018;"CEB";"Arrete_Actuel";79819,378
"8918";"STB";"Activite";"Trimestre";1;2018;"CEB";"Arrete_Reference";54720,671
"8919";"STB";"Activite";"Trimestre";1;2018;"CEB";"Annee_Reference";256629,524
"8920";"STB";"Activite";"Trimestre";1;2018;"CH1";"Arrete_Actuel";78739,765
"8921";"STB";"Activite";"Trimestre";1;2018;"CH1";"Arrete_Reference";53871,437
"8922";"STB";"Activite";"Trimestre";1;2018;"CH1";"Annee_Reference";252243,326
"8923";"STB";"Activite";"Trimestre";1;2018;"CH2";"Arrete_Actuel";1079,613
"8924";"STB";"Activite";"Trimestre";1;2018;"CH2";"Arrete_Reference";849,234
"8925";"STB";"Activite";"Trimestre";1;2018;"CH2";"Annee_Reference";4386,198
"8926";"STB";"Activite";"Trimestre";1;2018;"PNB";"Arrete_Actuel";103499,815
"8927";"STB";"Activite";"Trimestre";1;2018;"PNB";"Arrete_Reference";83029,248
"8928";"STB";"Activite";"Trimestre";1;2018;"PNB";"Annee_Reference";390160,629
"8929";"STB";"Activite";"Trimestre";1;2018;"PR7";"Arrete_Actuel";1698,982
"8930";"STB";"Activite";"Trimestre";1;2018;"PR7";"Arrete_Reference";1506,515
"8931";"STB";"Activite";"Trimestre";1;2018;"PR7";"Annee_Reference";6855,331
"8932";"STB";"Activite";"Trimestre";1;2018;"CH6_7";"Arrete_Actuel";46998,575
"8933";"STB";"Activite";"Trimestre";1;2018;"CH6_7";"Arrete_Reference";38324,285
"8934";"STB";"Activite";"Trimestre";1;2018;"CH6_7";"Annee_Reference";198600,941
"8935";"STB";"Activite";"Trimestre";1;2018;"CH6";"Arrete_Actuel";32777,212
"8936";"STB";"Activite";"Trimestre";1;2018;"CH6";"Arrete_Reference";30155,525
"8937";"STB";"Activite";"Trimestre";1;2018;"CH6";"Annee_Reference";156504,744
"8938";"STB";"Activite";"Trimestre";1;2018;"CH7";"Arrete_Actuel";14221,364
"8939";"STB";"Activite";"Trimestre";1;2018;"CH7";"Arrete_Reference";8168,76
"8940";"STB";"Activite";"Trimestre";1;2018;"CH7";"Annee_Reference";42096,197
"8941";"STB";"Activite";"Trimestre";1;2018;"AC4_5";"Arrete_Actuel";1691598,042
"8942";"STB";"Activite";"Trimestre";1;2018;"AC4_5";"Arrete_Reference";1418442,351
"8943";"STB";"Activite";"Trimestre";1;2018;"AC4_5";"Annee_Reference";1485241,093
"8944";"STB";"Activite";"Trimestre";1;2018;"AC4";"Arrete_Actuel";1338087,219
"8945";"STB";"Activite";"Trimestre";1;2018;"AC4";"Arrete_Reference";1052695,412
"8946";"STB";"Activite";"Trimestre";1;2018;"AC4";"Annee_Reference";1134342,409
"8947";"STB";"Activite";"Trimestre";1;2018;"AC5";"Arrete_Actuel";353510,823
"8948";"STB";"Activite";"Trimestre";1;2018;"AC5";"Arrete_Reference";365746,939
"8949";"STB";"Activite";"Trimestre";1;2018;"AC5";"Annee_Reference";350898,684
"8950";"STB";"Activite";"Trimestre";1;2018;"AC3";"Arrete_Actuel";6309376,702
"8951";"STB";"Activite";"Trimestre";1;2018;"AC3";"Arrete_Reference";5655437,749
"8952";"STB";"Activite";"Trimestre";1;2018;"AC3";"Annee_Reference";6114770,437
"8953";"STB";"Activite";"Trimestre";1;2018;"PA3";"Arrete_Actuel";6056237,235
"8954";"STB";"Activite";"Trimestre";1;2018;"PA3";"Arrete_Reference";5385564,085
"8955";"STB";"Activite";"Trimestre";1;2018;"PA3";"Annee_Reference";5963809,43
"8956";"STB";"Activite";"Trimestre";1;2018;"DAV";"Arrete_Actuel";2304309,591
"8957";"STB";"Activite";"Trimestre";1;2018;"DAV";"Arrete_Reference";2056553,613
"8958";"STB";"Activite";"Trimestre";1;2018;"DAV";"Annee_Reference";2316938,837
"8959";"STB";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Actuel";2629578,343
"8960";"STB";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Reference";2348515,873
"8961";"STB";"Activite";"Trimestre";1;2018;"Epargne";"Annee_Reference";2524109,418
"8962";"STB";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Actuel";275835,549
"8963";"STB";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Reference";361302,848
"8964";"STB";"Activite";"Trimestre";1;2018;"PA4";"Annee_Reference";288958,041
"8965";"STB";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Actuel";737226,236
"8966";"STB";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Reference";696087,249
"8967";"STB";"Activite";"Trimestre";1;2018;"CAP";"Annee_Reference";737087,805
"8968";"UBCI";"Activite";"Trimestre";1;2018;"PEB";"Arrete_Actuel";66038
"8969";"UBCI";"Activite";"Trimestre";1;2018;"PEB";"Arrete_Reference";297964
"8970";"UBCI";"Activite";"Trimestre";1;2018;"PEB";"Annee_Reference";82595
"8971";"UBCI";"Activite";"Trimestre";1;2018;"PR1";"Arrete_Actuel";42279
"8972";"UBCI";"Activite";"Trimestre";1;2018;"PR1";"Arrete_Reference";188166
"8973";"UBCI";"Activite";"Trimestre";1;2018;"PR1";"Annee_Reference";52968
"8974";"UBCI";"Activite";"Trimestre";1;2018;"PR2";"Arrete_Actuel";11982
"8975";"UBCI";"Activite";"Trimestre";1;2018;"PR2";"Arrete_Reference";51380
"8976";"UBCI";"Activite";"Trimestre";1;2018;"PR2";"Annee_Reference";13279
"8977";"UBCI";"Activite";"Trimestre";1;2018;"PR3_4";"Arrete_Actuel";11777
"8978";"UBCI";"Activite";"Trimestre";1;2018;"PR3_4";"Arrete_Reference";58418
"8979";"UBCI";"Activite";"Trimestre";1;2018;"PR3_4";"Annee_Reference";16348
"8980";"UBCI";"Activite";"Trimestre";1;2018;"CEB";"Arrete_Actuel";22146
"8981";"UBCI";"Activite";"Trimestre";1;2018;"CEB";"Arrete_Reference";97628
"8982";"UBCI";"Activite";"Trimestre";1;2018;"CEB";"Annee_Reference";28926
"8983";"UBCI";"Activite";"Trimestre";1;2018;"CH1";"Arrete_Actuel";21011
"8984";"UBCI";"Activite";"Trimestre";1;2018;"CH1";"Arrete_Reference";92772
"8985";"UBCI";"Activite";"Trimestre";1;2018;"CH1";"Annee_Reference";27419
"8986";"UBCI";"Activite";"Trimestre";1;2018;"CH2";"Arrete_Actuel";1135
"8987";"UBCI";"Activite";"Trimestre";1;2018;"CH2";"Arrete_Reference";4856
"8988";"UBCI";"Activite";"Trimestre";1;2018;"CH2";"Annee_Reference";1507
"8989";"UBCI";"Activite";"Trimestre";1;2018;"PNB";"Arrete_Actuel";43892
"8990";"UBCI";"Activite";"Trimestre";1;2018;"PNB";"Arrete_Reference";200336
"8991";"UBCI";"Activite";"Trimestre";1;2018;"PNB";"Annee_Reference";53669
"8992";"UBCI";"Activite";"Trimestre";1;2018;"PR7";"Arrete_Actuel";775
"8993";"UBCI";"Activite";"Trimestre";1;2018;"PR7";"Arrete_Reference";3349
"8994";"UBCI";"Activite";"Trimestre";1;2018;"PR7";"Annee_Reference";720
"8995";"UBCI";"Activite";"Trimestre";1;2018;"CH6_7";"Arrete_Actuel";30135
"8996";"UBCI";"Activite";"Trimestre";1;2018;"CH6_7";"Arrete_Reference";125698
"8997";"UBCI";"Activite";"Trimestre";1;2018;"CH6_7";"Annee_Reference";35148
"8998";"UBCI";"Activite";"Trimestre";1;2018;"CH6";"Arrete_Actuel";20341
"8999";"UBCI";"Activite";"Trimestre";1;2018;"CH6";"Arrete_Reference";84494
"9000";"UBCI";"Activite";"Trimestre";1;2018;"CH6";"Annee_Reference";22854
"9001";"UBCI";"Activite";"Trimestre";1;2018;"CH7";"Arrete_Actuel";7876
"9002";"UBCI";"Activite";"Trimestre";1;2018;"CH7";"Arrete_Reference";32970
"9003";"UBCI";"Activite";"Trimestre";1;2018;"CH7";"Annee_Reference";10348
"9004";"UBCI";"Activite";"Trimestre";1;2018;"AC4_5";"Arrete_Actuel";453120
"9005";"UBCI";"Activite";"Trimestre";1;2018;"AC4_5";"Arrete_Reference";503256
"9006";"UBCI";"Activite";"Trimestre";1;2018;"AC4_5";"Annee_Reference";491757
"9007";"UBCI";"Activite";"Trimestre";1;2018;"AC4";"Arrete_Actuel";31056
"9008";"UBCI";"Activite";"Trimestre";1;2018;"AC4";"Arrete_Reference";794
"9009";"UBCI";"Activite";"Trimestre";1;2018;"AC4";"Annee_Reference";2694
"9010";"UBCI";"Activite";"Trimestre";1;2018;"AC5";"Arrete_Actuel";422064
"9011";"UBCI";"Activite";"Trimestre";1;2018;"AC5";"Arrete_Reference";502462
"9012";"UBCI";"Activite";"Trimestre";1;2018;"AC5";"Annee_Reference";489063
"9013";"UBCI";"Activite";"Trimestre";1;2018;"AC3";"Arrete_Actuel";2522281
"9014";"UBCI";"Activite";"Trimestre";1;2018;"AC3";"Arrete_Reference";2753222
"9015";"UBCI";"Activite";"Trimestre";1;2018;"AC3";"Annee_Reference";2845818
"9016";"UBCI";"Activite";"Trimestre";1;2018;"PA3";"Arrete_Actuel";2168855
"9017";"UBCI";"Activite";"Trimestre";1;2018;"PA3";"Arrete_Reference";2449052
"9018";"UBCI";"Activite";"Trimestre";1;2018;"PA3";"Annee_Reference";2409458
"9019";"UBCI";"Activite";"Trimestre";1;2018;"DAV";"Arrete_Actuel";1206315
"9020";"UBCI";"Activite";"Trimestre";1;2018;"DAV";"Arrete_Reference";1470746
"9021";"UBCI";"Activite";"Trimestre";1;2018;"DAV";"Annee_Reference";1396101
"9022";"UBCI";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Actuel";609103
"9023";"UBCI";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Reference";640484
"9024";"UBCI";"Activite";"Trimestre";1;2018;"Epargne";"Annee_Reference";672123
"9025";"UBCI";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Actuel";289359
"9026";"UBCI";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Reference";309500
"9027";"UBCI";"Activite";"Trimestre";1;2018;"PA4";"Annee_Reference";325822
"9028";"UBCI";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Actuel";308375
"9029";"UBCI";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Reference";326223
"9030";"UBCI";"Activite";"Trimestre";1;2018;"CAP";"Annee_Reference";337372
"9031";"UIB";"Activite";"Trimestre";1;2018;"PEB";"Trimestre_Actuel";128306
"9032";"UIB";"Activite";"Trimestre";1;2018;"PEB";"Trimestre_Reference";100174
"9033";"UIB";"Activite";"Trimestre";1;2018;"PEB";"Arrete_Actuel";128306
"9034";"UIB";"Activite";"Trimestre";1;2018;"PEB";"Arrete_Reference";100174
"9035";"UIB";"Activite";"Trimestre";1;2018;"PEB";"Annee_Reference";449080
"9036";"UIB";"Activite";"Trimestre";1;2018;"PR1";"Trimestre_Actuel";91540
"9037";"UIB";"Activite";"Trimestre";1;2018;"PR1";"Trimestre_Reference";68991
"9038";"UIB";"Activite";"Trimestre";1;2018;"PR1";"Arrete_Actuel";91540
"9039";"UIB";"Activite";"Trimestre";1;2018;"PR1";"Arrete_Reference";68991
"9040";"UIB";"Activite";"Trimestre";1;2018;"PR1";"Annee_Reference";314396
"9041";"UIB";"Activite";"Trimestre";1;2018;"PR2";"Trimestre_Actuel";25412
"9042";"UIB";"Activite";"Trimestre";1;2018;"PR2";"Trimestre_Reference";23705
"9043";"UIB";"Activite";"Trimestre";1;2018;"PR2";"Arrete_Actuel";25412
"9044";"UIB";"Activite";"Trimestre";1;2018;"PR2";"Arrete_Reference";23705
"9045";"UIB";"Activite";"Trimestre";1;2018;"PR2";"Annee_Reference";95821
"9046";"UIB";"Activite";"Trimestre";1;2018;"PR3_4";"Trimestre_Actuel";11354
"9047";"UIB";"Activite";"Trimestre";1;2018;"PR3_4";"Trimestre_Reference";7478
"9048";"UIB";"Activite";"Trimestre";1;2018;"PR3_4";"Arrete_Actuel";11354
"9049";"UIB";"Activite";"Trimestre";1;2018;"PR3_4";"Arrete_Reference";7478
"9050";"UIB";"Activite";"Trimestre";1;2018;"PR3_4";"Annee_Reference";38863
"9051";"UIB";"Activite";"Trimestre";1;2018;"CEB";"Trimestre_Actuel";52308
"9052";"UIB";"Activite";"Trimestre";1;2018;"CEB";"Trimestre_Reference";34330
"9053";"UIB";"Activite";"Trimestre";1;2018;"CEB";"Arrete_Actuel";52308
"9054";"UIB";"Activite";"Trimestre";1;2018;"CEB";"Arrete_Reference";34330
"9055";"UIB";"Activite";"Trimestre";1;2018;"CEB";"Annee_Reference";158952
"9056";"UIB";"Activite";"Trimestre";1;2018;"CH1";"Trimestre_Actuel";48309
"9057";"UIB";"Activite";"Trimestre";1;2018;"CH1";"Trimestre_Reference";33403
"9058";"UIB";"Activite";"Trimestre";1;2018;"CH1";"Arrete_Actuel";48309
"9059";"UIB";"Activite";"Trimestre";1;2018;"CH1";"Arrete_Reference";33403
"9060";"UIB";"Activite";"Trimestre";1;2018;"CH1";"Annee_Reference";155034
"9061";"UIB";"Activite";"Trimestre";1;2018;"CH2";"Trimestre_Actuel";3999
"9062";"UIB";"Activite";"Trimestre";1;2018;"CH2";"Trimestre_Reference";926
"9063";"UIB";"Activite";"Trimestre";1;2018;"CH2";"Arrete_Actuel";3999
"9064";"UIB";"Activite";"Trimestre";1;2018;"CH2";"Arrete_Reference";926
"9065";"UIB";"Activite";"Trimestre";1;2018;"CH2";"Annee_Reference";3918
"9066";"UIB";"Activite";"Trimestre";1;2018;"PNB";"Trimestre_Actuel";75998
"9067";"UIB";"Activite";"Trimestre";1;2018;"PNB";"Trimestre_Reference";65844
"9068";"UIB";"Activite";"Trimestre";1;2018;"PNB";"Arrete_Actuel";75998
"9069";"UIB";"Activite";"Trimestre";1;2018;"PNB";"Arrete_Reference";65844
"9070";"UIB";"Activite";"Trimestre";1;2018;"PNB";"Annee_Reference";290128
"9071";"UIB";"Activite";"Trimestre";1;2018;"PR7";"Trimestre_Actuel";26
"9072";"UIB";"Activite";"Trimestre";1;2018;"PR7";"Trimestre_Reference";24
"9073";"UIB";"Activite";"Trimestre";1;2018;"PR7";"Arrete_Actuel";26
"9074";"UIB";"Activite";"Trimestre";1;2018;"PR7";"Arrete_Reference";24
"9075";"UIB";"Activite";"Trimestre";1;2018;"PR7";"Annee_Reference";113
"9076";"UIB";"Activite";"Trimestre";1;2018;"CH6_7";"Trimestre_Actuel";36455
"9077";"UIB";"Activite";"Trimestre";1;2018;"CH6_7";"Trimestre_Reference";32177
"9078";"UIB";"Activite";"Trimestre";1;2018;"CH6_7";"Arrete_Actuel";36455
"9079";"UIB";"Activite";"Trimestre";1;2018;"CH6_7";"Arrete_Reference";32177
"9080";"UIB";"Activite";"Trimestre";1;2018;"CH6_7";"Annee_Reference";135239
"9081";"UIB";"Activite";"Trimestre";1;2018;"CH6";"Trimestre_Actuel";27078
"9082";"UIB";"Activite";"Trimestre";1;2018;"CH6";"Trimestre_Reference";23732
"9083";"UIB";"Activite";"Trimestre";1;2018;"CH6";"Arrete_Actuel";27078
"9084";"UIB";"Activite";"Trimestre";1;2018;"CH6";"Arrete_Reference";23732
"9085";"UIB";"Activite";"Trimestre";1;2018;"CH6";"Annee_Reference";98035
"9086";"UIB";"Activite";"Trimestre";1;2018;"CH7";"Trimestre_Actuel";7001
"9087";"UIB";"Activite";"Trimestre";1;2018;"CH7";"Trimestre_Reference";6317
"9088";"UIB";"Activite";"Trimestre";1;2018;"CH7";"Arrete_Actuel";7001
"9089";"UIB";"Activite";"Trimestre";1;2018;"CH7";"Arrete_Reference";6317
"9090";"UIB";"Activite";"Trimestre";1;2018;"CH7";"Annee_Reference";27601
"9091";"UIB";"Activite";"Trimestre";1;2018;"AC4_5";"Trimestre_Actuel";NA
"9092";"UIB";"Activite";"Trimestre";1;2018;"AC4_5";"Trimestre_Reference";NA
"9093";"UIB";"Activite";"Trimestre";1;2018;"AC4_5";"Arrete_Actuel";165067
"9094";"UIB";"Activite";"Trimestre";1;2018;"AC4_5";"Arrete_Reference";182724
"9095";"UIB";"Activite";"Trimestre";1;2018;"AC4_5";"Annee_Reference";178388
"9096";"UIB";"Activite";"Trimestre";1;2018;"AC4";"Trimestre_Actuel";NA
"9097";"UIB";"Activite";"Trimestre";1;2018;"AC4";"Trimestre_Reference";NA
"9098";"UIB";"Activite";"Trimestre";1;2018;"AC4";"Arrete_Actuel";39740
"9099";"UIB";"Activite";"Trimestre";1;2018;"AC4";"Arrete_Reference";29740
"9100";"UIB";"Activite";"Trimestre";1;2018;"AC4";"Annee_Reference";39740
"9101";"UIB";"Activite";"Trimestre";1;2018;"AC5";"Trimestre_Actuel";NA
"9102";"UIB";"Activite";"Trimestre";1;2018;"AC5";"Trimestre_Reference";NA
"9103";"UIB";"Activite";"Trimestre";1;2018;"AC5";"Arrete_Actuel";125327
"9104";"UIB";"Activite";"Trimestre";1;2018;"AC5";"Arrete_Reference";152984
"9105";"UIB";"Activite";"Trimestre";1;2018;"AC5";"Annee_Reference";138648
"9106";"UIB";"Activite";"Trimestre";1;2018;"AC3";"Trimestre_Actuel";NA
"9107";"UIB";"Activite";"Trimestre";1;2018;"AC3";"Trimestre_Reference";NA
"9108";"UIB";"Activite";"Trimestre";1;2018;"AC3";"Arrete_Actuel";4839338
"9109";"UIB";"Activite";"Trimestre";1;2018;"AC3";"Arrete_Reference";4099462
"9110";"UIB";"Activite";"Trimestre";1;2018;"AC3";"Annee_Reference";4938435
"9111";"UIB";"Activite";"Trimestre";1;2018;"PA3";"Trimestre_Actuel";NA
"9112";"UIB";"Activite";"Trimestre";1;2018;"PA3";"Trimestre_Reference";NA
"9113";"UIB";"Activite";"Trimestre";1;2018;"PA3";"Arrete_Actuel";4143773
"9114";"UIB";"Activite";"Trimestre";1;2018;"PA3";"Arrete_Reference";3638586
"9115";"UIB";"Activite";"Trimestre";1;2018;"PA3";"Annee_Reference";4122346
"9116";"UIB";"Activite";"Trimestre";1;2018;"DAV";"Trimestre_Actuel";NA
"9117";"UIB";"Activite";"Trimestre";1;2018;"DAV";"Trimestre_Reference";NA
"9118";"UIB";"Activite";"Trimestre";1;2018;"DAV";"Arrete_Actuel";1233309
"9119";"UIB";"Activite";"Trimestre";1;2018;"DAV";"Arrete_Reference";1099834
"9120";"UIB";"Activite";"Trimestre";1;2018;"DAV";"Annee_Reference";1250257
"9121";"UIB";"Activite";"Trimestre";1;2018;"Epargne";"Trimestre_Actuel";NA
"9122";"UIB";"Activite";"Trimestre";1;2018;"Epargne";"Trimestre_Reference";NA
"9123";"UIB";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Actuel";1449571
"9124";"UIB";"Activite";"Trimestre";1;2018;"Epargne";"Arrete_Reference";1296511
"9125";"UIB";"Activite";"Trimestre";1;2018;"Epargne";"Annee_Reference";1390229
"9126";"UIB";"Activite";"Trimestre";1;2018;"PA4";"Trimestre_Actuel";NA
"9127";"UIB";"Activite";"Trimestre";1;2018;"PA4";"Trimestre_Reference";NA
"9128";"UIB";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Actuel";427749
"9129";"UIB";"Activite";"Trimestre";1;2018;"PA4";"Arrete_Reference";346715
"9130";"UIB";"Activite";"Trimestre";1;2018;"PA4";"Annee_Reference";454000
"9131";"UIB";"Activite";"Trimestre";1;2018;"CAP";"Trimestre_Actuel";NA
"9132";"UIB";"Activite";"Trimestre";1;2018;"CAP";"Trimestre_Reference";NA
"9133";"UIB";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Actuel";441048
"9134";"UIB";"Activite";"Trimestre";1;2018;"CAP";"Arrete_Reference";371552
"9135";"UIB";"Activite";"Trimestre";1;2018;"CAP";"Annee_Reference";350936
"9136";"AB";"Activite";"Trimestre";3;2017;"PEB";"Trimestre_Actuel";177493
"9137";"AB";"Activite";"Trimestre";3;2017;"PEB";"Trimestre_Reference";152287
"9138";"AB";"Activite";"Trimestre";3;2017;"PEB";"Arrete_Actuel";515815
"9139";"AB";"Activite";"Trimestre";3;2017;"PEB";"Arrete_Reference";450696
"9140";"AB";"Activite";"Trimestre";3;2017;"PEB";"Annee_Reference";621723
"9141";"AB";"Activite";"Trimestre";3;2017;"PR1";"Trimestre_Actuel";122993
"9142";"AB";"Activite";"Trimestre";3;2017;"PR1";"Trimestre_Reference";107730
"9143";"AB";"Activite";"Trimestre";3;2017;"PR1";"Arrete_Actuel";337576
"9144";"AB";"Activite";"Trimestre";3;2017;"PR1";"Arrete_Reference";310575
"9145";"AB";"Activite";"Trimestre";3;2017;"PR1";"Annee_Reference";433030
"9146";"AB";"Activite";"Trimestre";3;2017;"PR2";"Trimestre_Actuel";21678
"9147";"AB";"Activite";"Trimestre";3;2017;"PR2";"Trimestre_Reference";19933
"9148";"AB";"Activite";"Trimestre";3;2017;"PR2";"Arrete_Actuel";66669
"9149";"AB";"Activite";"Trimestre";3;2017;"PR2";"Arrete_Reference";59075
"9150";"AB";"Activite";"Trimestre";3;2017;"PR2";"Annee_Reference";81886
"9151";"AB";"Activite";"Trimestre";3;2017;"PR3_4";"Trimestre_Actuel";32822
"9152";"AB";"Activite";"Trimestre";3;2017;"PR3_4";"Trimestre_Reference";24624
"9153";"AB";"Activite";"Trimestre";3;2017;"PR3_4";"Arrete_Actuel";111570
"9154";"AB";"Activite";"Trimestre";3;2017;"PR3_4";"Arrete_Reference";81046
"9155";"AB";"Activite";"Trimestre";3;2017;"PR3_4";"Annee_Reference";106807
"9156";"AB";"Activite";"Trimestre";3;2017;"CEB";"Trimestre_Actuel";88577
"9157";"AB";"Activite";"Trimestre";3;2017;"CEB";"Trimestre_Reference";82307
"9158";"AB";"Activite";"Trimestre";3;2017;"CEB";"Arrete_Actuel";261527
"9159";"AB";"Activite";"Trimestre";3;2017;"CEB";"Arrete_Reference";245167
"9160";"AB";"Activite";"Trimestre";3;2017;"CEB";"Annee_Reference";327860
"9161";"AB";"Activite";"Trimestre";3;2017;"CH1";"Trimestre_Actuel";85191
"9162";"AB";"Activite";"Trimestre";3;2017;"CH1";"Trimestre_Reference";79977
"9163";"AB";"Activite";"Trimestre";3;2017;"CH1";"Arrete_Actuel";253760
"9164";"AB";"Activite";"Trimestre";3;2017;"CH1";"Arrete_Reference";239397
"9165";"AB";"Activite";"Trimestre";3;2017;"CH1";"Annee_Reference";319880
"9166";"AB";"Activite";"Trimestre";3;2017;"CH2";"Trimestre_Actuel";3386
"9167";"AB";"Activite";"Trimestre";3;2017;"CH2";"Trimestre_Reference";2330
"9168";"AB";"Activite";"Trimestre";3;2017;"CH2";"Arrete_Actuel";7767
"9169";"AB";"Activite";"Trimestre";3;2017;"CH2";"Arrete_Reference";5770
"9170";"AB";"Activite";"Trimestre";3;2017;"CH2";"Annee_Reference";7980
"9171";"AB";"Activite";"Trimestre";3;2017;"PNB";"Trimestre_Actuel";88916
"9172";"AB";"Activite";"Trimestre";3;2017;"PNB";"Trimestre_Reference";69980
"9173";"AB";"Activite";"Trimestre";3;2017;"PNB";"Arrete_Actuel";254288
"9174";"AB";"Activite";"Trimestre";3;2017;"PNB";"Arrete_Reference";205529
"9175";"AB";"Activite";"Trimestre";3;2017;"PNB";"Annee_Reference";293863
"9176";"AB";"Activite";"Trimestre";3;2017;"PR7";"Trimestre_Actuel";429
"9177";"AB";"Activite";"Trimestre";3;2017;"PR7";"Trimestre_Reference";385
"9178";"AB";"Activite";"Trimestre";3;2017;"PR7";"Arrete_Actuel";1188
"9179";"AB";"Activite";"Trimestre";3;2017;"PR7";"Arrete_Reference";1082
"9180";"AB";"Activite";"Trimestre";3;2017;"PR7";"Annee_Reference";1465
"9181";"AB";"Activite";"Trimestre";3;2017;"CH6_7";"Trimestre_Actuel";31752
"9182";"AB";"Activite";"Trimestre";3;2017;"CH6_7";"Trimestre_Reference";26479
"9183";"AB";"Activite";"Trimestre";3;2017;"CH6_7";"Arrete_Actuel";91582
"9184";"AB";"Activite";"Trimestre";3;2017;"CH6_7";"Arrete_Reference";78033
"9185";"AB";"Activite";"Trimestre";3;2017;"CH6_7";"Annee_Reference";108652
"9186";"AB";"Activite";"Trimestre";3;2017;"CH6";"Trimestre_Actuel";23973
"9187";"AB";"Activite";"Trimestre";3;2017;"CH6";"Trimestre_Reference";19819
"9188";"AB";"Activite";"Trimestre";3;2017;"CH6";"Arrete_Actuel";69360
"9189";"AB";"Activite";"Trimestre";3;2017;"CH6";"Arrete_Reference";58272
"9190";"AB";"Activite";"Trimestre";3;2017;"CH6";"Annee_Reference";81852
"9191";"AB";"Activite";"Trimestre";3;2017;"CH7";"Trimestre_Actuel";6118
"9192";"AB";"Activite";"Trimestre";3;2017;"CH7";"Trimestre_Reference";4941
"9193";"AB";"Activite";"Trimestre";3;2017;"CH7";"Arrete_Actuel";17043
"9194";"AB";"Activite";"Trimestre";3;2017;"CH7";"Arrete_Reference";14644
"9195";"AB";"Activite";"Trimestre";3;2017;"CH7";"Annee_Reference";19870
"9196";"AB";"Activite";"Trimestre";3;2017;"AC4_5";"Trimestre_Actuel";NA
"9197";"AB";"Activite";"Trimestre";3;2017;"AC4_5";"Trimestre_Reference";NA
"9198";"AB";"Activite";"Trimestre";3;2017;"AC4_5";"Arrete_Actuel";1839558
"9199";"AB";"Activite";"Trimestre";3;2017;"AC4_5";"Arrete_Reference";1697086
"9200";"AB";"Activite";"Trimestre";3;2017;"AC4_5";"Annee_Reference";1792430
