Banque;Indicateur;Terme;Num_Terme;Annee;Rubrique;Information;Montant
AB;Resultat;Semestre;2;2009;CH6;Arrete_Actuel;-36374
AB;Resultat;Semestre;2;2009;CH6;Arrete_Reference;-31687
AB;Resultat;Semestre;2;2009;CH7;Annee_Reference;-10159
AB;Resultat;Semestre;2;2009;CH7;Arrete_Actuel;-11361
AB;Resultat;Semestre;2;2009;CH7;Arrete_Reference;-10159
AB;Resultat;Semestre;2;2009;CH8;Annee_Reference;-4519
AB;Resultat;Semestre;2;2009;CH8;Arrete_Actuel;-4534
AB;Resultat;Semestre;2;2009;CH8;Arrete_Reference;-4519
AB;Resultat;Semestre;2;2009;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;2;2009;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2009;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;2;2009;PEB;Annee_Reference;257297
AB;Resultat;Semestre;2;2009;PEB;Arrete_Actuel;272636
AB;Resultat;Semestre;2;2009;PEB;Arrete_Reference;257297
AB;Resultat;Semestre;2;2009;PNB;Annee_Reference;130662
AB;Resultat;Semestre;2;2009;PNB;Arrete_Actuel;140573
AB;Resultat;Semestre;2;2009;PNB;Arrete_Reference;130662
AB;Resultat;Semestre;2;2009;PR1;Annee_Reference;191760
AB;Resultat;Semestre;2;2009;PR1;Arrete_Actuel;199414
AB;Resultat;Semestre;2;2009;PR1;Arrete_Reference;191760
AB;Resultat;Semestre;2;2009;PR2;Annee_Reference;32249
AB;Resultat;Semestre;2;2009;PR2;Arrete_Actuel;37827
AB;Resultat;Semestre;2;2009;PR2;Arrete_Reference;32249
AB;Resultat;Semestre;2;2009;PR3;Annee_Reference;11522
AB;Resultat;Semestre;2;2009;PR3;Arrete_Actuel;13895
AB;Resultat;Semestre;2;2009;PR3;Arrete_Reference;11522
AB;Resultat;Semestre;2;2009;PR4;Annee_Reference;21766
AB;Resultat;Semestre;2;2009;PR4;Arrete_Actuel;21500
AB;Resultat;Semestre;2;2009;PR4;Arrete_Reference;21766
AB;Resultat;Semestre;2;2009;PR5_CH4;Annee_Reference;-42417
AB;Resultat;Semestre;2;2009;PR5_CH4;Arrete_Actuel;-33639
AB;Resultat;Semestre;2;2009;PR5_CH4;Arrete_Reference;-42417
AB;Resultat;Semestre;2;2009;PR6_CH5;Annee_Reference;2503
AB;Resultat;Semestre;2;2009;PR6_CH5;Arrete_Actuel;-3148
AB;Resultat;Semestre;2;2009;PR6_CH5;Arrete_Reference;2503
AB;Resultat;Semestre;2;2009;PR7;Annee_Reference;1938
AB;Resultat;Semestre;2;2009;PR7;Arrete_Actuel;1614
AB;Resultat;Semestre;2;2009;PR7;Arrete_Reference;1938
AB;Resultat;Semestre;2;2009;PR8_CH9;Annee_Reference;-983
AB;Resultat;Semestre;2;2009;PR8_CH9;Arrete_Actuel;27
AB;Resultat;Semestre;2;2009;PR8_CH9;Arrete_Reference;-983
AB;Resultat;Semestre;2;2009;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;2;2009;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2009;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;2;2009;RAO;Annee_Reference;40090
AB;Resultat;Semestre;2;2009;RAO;Arrete_Actuel;45102
AB;Resultat;Semestre;2;2009;RAO;Arrete_Reference;40090
AB;Resultat;Semestre;2;2009;RE;Annee_Reference;46321
AB;Resultat;Semestre;2;2009;RE;Arrete_Actuel;53131
AB;Resultat;Semestre;2;2009;RE;Arrete_Reference;46321
AB;Resultat;Semestre;2;2009;RNet;Annee_Reference;40090
AB;Resultat;Semestre;2;2009;RNet;Arrete_Actuel;45102
AB;Resultat;Semestre;2;2009;RNet;Arrete_Reference;40090
AB;Resultat;Semestre;2;2009;RNetMC;Annee_Reference;40090
AB;Resultat;Semestre;2;2009;RNetMC;Arrete_Actuel;45102
AB;Resultat;Semestre;2;2009;RNetMC;Arrete_Reference;40090
AB;Resultat;Semestre;2;2010;CEB;Annee_Reference;-131543
AB;Resultat;Semestre;2;2010;CEB;Arrete_Actuel;-160506
AB;Resultat;Semestre;2;2010;CEB;Arrete_Reference;-131543
AB;Resultat;Semestre;2;2010;CH1;Annee_Reference;-127719
AB;Resultat;Semestre;2;2010;CH1;Arrete_Actuel;-155854
AB;Resultat;Semestre;2;2010;CH1;Arrete_Reference;-127719
AB;Resultat;Semestre;2;2010;CH11;Annee_Reference;-8056
AB;Resultat;Semestre;2;2010;CH11;Arrete_Actuel;-12784
AB;Resultat;Semestre;2;2010;CH11;Arrete_Reference;-8056
AB;Resultat;Semestre;2;2010;CH2;Annee_Reference;-3824
AB;Resultat;Semestre;2;2010;CH2;Arrete_Actuel;-4652
AB;Resultat;Semestre;2;2010;CH2;Arrete_Reference;-3824
AB;Resultat;Semestre;2;2010;CH6;Annee_Reference;-37921
AB;Resultat;Semestre;2;2010;CH6;Arrete_Actuel;-40640
AB;Resultat;Semestre;2;2010;CH6;Arrete_Reference;-37921
AB;Resultat;Semestre;2;2010;CH7;Annee_Reference;-11361
AB;Resultat;Semestre;2;2010;CH7;Arrete_Actuel;-11713
AB;Resultat;Semestre;2;2010;CH7;Arrete_Reference;-11361
AB;Resultat;Semestre;2;2010;CH8;Annee_Reference;-4579
AB;Resultat;Semestre;2;2010;CH8;Arrete_Actuel;-5001
AB;Resultat;Semestre;2;2010;CH8;Arrete_Reference;-4579
AB;Resultat;Semestre;2;2010;ModifC;Annee_Reference;-8121
AB;Resultat;Semestre;2;2010;ModifC;Arrete_Actuel;-8560
AB;Resultat;Semestre;2;2010;ModifC;Arrete_Reference;-8121
AB;Resultat;Semestre;2;2010;PEB;Annee_Reference;273504
AB;Resultat;Semestre;2;2010;PEB;Arrete_Actuel;330840
AB;Resultat;Semestre;2;2010;PEB;Arrete_Reference;273504
AB;Resultat;Semestre;2;2010;PNB;Annee_Reference;141961
AB;Resultat;Semestre;2;2010;PNB;Arrete_Actuel;170334
AB;Resultat;Semestre;2;2010;PNB;Arrete_Reference;141961
AB;Resultat;Semestre;2;2010;PR1;Annee_Reference;199414
AB;Resultat;Semestre;2;2010;PR1;Arrete_Actuel;245421
AB;Resultat;Semestre;2;2010;PR1;Arrete_Reference;199414
AB;Resultat;Semestre;2;2010;PR2;Annee_Reference;37827
AB;Resultat;Semestre;2;2010;PR2;Arrete_Actuel;44807
AB;Resultat;Semestre;2;2010;PR2;Arrete_Reference;37827
AB;Resultat;Semestre;2;2010;PR3;Annee_Reference;13375
AB;Resultat;Semestre;2;2010;PR3;Arrete_Actuel;17805
AB;Resultat;Semestre;2;2010;PR3;Arrete_Reference;13375
AB;Resultat;Semestre;2;2010;PR4;Annee_Reference;22888
AB;Resultat;Semestre;2;2010;PR4;Arrete_Actuel;22807
AB;Resultat;Semestre;2;2010;PR4;Arrete_Reference;22888
AB;Resultat;Semestre;2;2010;PR5_CH4;Annee_Reference;-33639
AB;Resultat;Semestre;2;2010;PR5_CH4;Arrete_Actuel;-42312
AB;Resultat;Semestre;2;2010;PR5_CH4;Arrete_Reference;-33639
AB;Resultat;Semestre;2;2010;PR6_CH5;Annee_Reference;-3432
AB;Resultat;Semestre;2;2010;PR6_CH5;Arrete_Actuel;-1327
AB;Resultat;Semestre;2;2010;PR6_CH5;Arrete_Reference;-3432
AB;Resultat;Semestre;2;2010;PR7;Annee_Reference;1663
AB;Resultat;Semestre;2;2010;PR7;Arrete_Actuel;1751
AB;Resultat;Semestre;2;2010;PR7;Arrete_Reference;1663
AB;Resultat;Semestre;2;2010;PR8_CH9;Annee_Reference;27
AB;Resultat;Semestre;2;2010;PR8_CH9;Arrete_Actuel;3095
AB;Resultat;Semestre;2;2010;PR8_CH9;Arrete_Reference;27
AB;Resultat;Semestre;2;2010;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;2;2010;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2010;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;2;2010;RAO;Annee_Reference;44663
AB;Resultat;Semestre;2;2010;RAO;Arrete_Actuel;61403
AB;Resultat;Semestre;2;2010;RAO;Arrete_Reference;44663
AB;Resultat;Semestre;2;2010;RE;Annee_Reference;52692
AB;Resultat;Semestre;2;2010;RE;Arrete_Actuel;71092
AB;Resultat;Semestre;2;2010;RE;Arrete_Reference;52692
AB;Resultat;Semestre;2;2010;RNet;Annee_Reference;44663
AB;Resultat;Semestre;2;2010;RNet;Arrete_Actuel;61403
AB;Resultat;Semestre;2;2010;RNet;Arrete_Reference;44663
AB;Resultat;Semestre;2;2010;RNetMC;Annee_Reference;36542
AB;Resultat;Semestre;2;2010;RNetMC;Arrete_Actuel;52843
AB;Resultat;Semestre;2;2010;RNetMC;Arrete_Reference;36542
AB;Resultat;Semestre;2;2011;CEB;Annee_Reference;-160506
AB;Resultat;Semestre;2;2011;CEB;Arrete_Actuel;-176662
AB;Resultat;Semestre;2;2011;CEB;Arrete_Reference;-160506
AB;Resultat;Semestre;2;2011;CH1;Annee_Reference;-155854
AB;Resultat;Semestre;2;2011;CH1;Arrete_Actuel;-172092
AB;Resultat;Semestre;2;2011;CH1;Arrete_Reference;-155854
AB;Resultat;Semestre;2;2011;CH11;Annee_Reference;-12784
AB;Resultat;Semestre;2;2011;CH11;Arrete_Actuel;-9235
AB;Resultat;Semestre;2;2011;CH11;Arrete_Reference;-12784
AB;Resultat;Semestre;2;2011;CH2;Annee_Reference;-4652
AB;Resultat;Semestre;2;2011;CH2;Arrete_Actuel;-4570
AB;Resultat;Semestre;2;2011;CH2;Arrete_Reference;-4652
AB;Resultat;Semestre;2;2011;CH6;Annee_Reference;-40640
AB;Resultat;Semestre;2;2011;CH6;Arrete_Actuel;-52631
AB;Resultat;Semestre;2;2011;CH6;Arrete_Reference;-40640
AB;Resultat;Semestre;2;2011;CH7;Annee_Reference;-11713
AB;Resultat;Semestre;2;2011;CH7;Arrete_Actuel;-12910
AB;Resultat;Semestre;2;2011;CH7;Arrete_Reference;-11713
AB;Resultat;Semestre;2;2011;CH8;Annee_Reference;-5001
AB;Resultat;Semestre;2;2011;CH8;Arrete_Actuel;-5473
AB;Resultat;Semestre;2;2011;CH8;Arrete_Reference;-5001
AB;Resultat;Semestre;2;2011;ModifC;Annee_Reference;-8560
AB;Resultat;Semestre;2;2011;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2011;ModifC;Arrete_Reference;-8560
AB;Resultat;Semestre;2;2011;PEB;Annee_Reference;330840
AB;Resultat;Semestre;2;2011;PEB;Arrete_Actuel;347678
AB;Resultat;Semestre;2;2011;PEB;Arrete_Reference;330840
AB;Resultat;Semestre;2;2011;PNB;Annee_Reference;170334
AB;Resultat;Semestre;2;2011;PNB;Arrete_Actuel;171016
AB;Resultat;Semestre;2;2011;PNB;Arrete_Reference;170334
AB;Resultat;Semestre;2;2011;PR1;Annee_Reference;245421
AB;Resultat;Semestre;2;2011;PR1;Arrete_Actuel;259330
AB;Resultat;Semestre;2;2011;PR1;Arrete_Reference;245421
AB;Resultat;Semestre;2;2011;PR2;Annee_Reference;44807
AB;Resultat;Semestre;2;2011;PR2;Arrete_Actuel;43778
AB;Resultat;Semestre;2;2011;PR2;Arrete_Reference;44807
AB;Resultat;Semestre;2;2011;PR3;Annee_Reference;17805
AB;Resultat;Semestre;2;2011;PR3;Arrete_Actuel;19290
AB;Resultat;Semestre;2;2011;PR3;Arrete_Reference;17805
AB;Resultat;Semestre;2;2011;PR4;Annee_Reference;22807
AB;Resultat;Semestre;2;2011;PR4;Arrete_Actuel;25280
AB;Resultat;Semestre;2;2011;PR4;Arrete_Reference;22807
AB;Resultat;Semestre;2;2011;PR5_CH4;Annee_Reference;-42312
AB;Resultat;Semestre;2;2011;PR5_CH4;Arrete_Actuel;-28544
AB;Resultat;Semestre;2;2011;PR5_CH4;Arrete_Reference;-42312
AB;Resultat;Semestre;2;2011;PR6_CH5;Annee_Reference;-1327
AB;Resultat;Semestre;2;2011;PR6_CH5;Arrete_Actuel;238
AB;Resultat;Semestre;2;2011;PR6_CH5;Arrete_Reference;-1327
AB;Resultat;Semestre;2;2011;PR7;Annee_Reference;1751
AB;Resultat;Semestre;2;2011;PR7;Arrete_Actuel;1793
AB;Resultat;Semestre;2;2011;PR7;Arrete_Reference;1751
AB;Resultat;Semestre;2;2011;PR8_CH9;Annee_Reference;3095
AB;Resultat;Semestre;2;2011;PR8_CH9;Arrete_Actuel;256
AB;Resultat;Semestre;2;2011;PR8_CH9;Arrete_Reference;3095
AB;Resultat;Semestre;2;2011;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;2;2011;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2011;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;2;2011;RAO;Annee_Reference;61403
AB;Resultat;Semestre;2;2011;RAO;Arrete_Actuel;64510
AB;Resultat;Semestre;2;2011;RAO;Arrete_Reference;61403
AB;Resultat;Semestre;2;2011;RE;Annee_Reference;71092
AB;Resultat;Semestre;2;2011;RE;Arrete_Actuel;73489
AB;Resultat;Semestre;2;2011;RE;Arrete_Reference;71092
AB;Resultat;Semestre;2;2011;RNet;Annee_Reference;61403
AB;Resultat;Semestre;2;2011;RNet;Arrete_Actuel;64510
AB;Resultat;Semestre;2;2011;RNet;Arrete_Reference;61403
AB;Resultat;Semestre;2;2011;RNetMC;Annee_Reference;52843
AB;Resultat;Semestre;2;2011;RNetMC;Arrete_Actuel;64510
AB;Resultat;Semestre;2;2011;RNetMC;Arrete_Reference;52843
AB;Resultat;Semestre;2;2012;CEB;Annee_Reference;-176662
AB;Resultat;Semestre;2;2012;CEB;Arrete_Actuel;-200347
AB;Resultat;Semestre;2;2012;CEB;Arrete_Reference;-176662
AB;Resultat;Semestre;2;2012;CH1;Annee_Reference;-172092
AB;Resultat;Semestre;2;2012;CH1;Arrete_Actuel;-195059
AB;Resultat;Semestre;2;2012;CH1;Arrete_Reference;-172092
AB;Resultat;Semestre;2;2012;CH11;Annee_Reference;-9235
AB;Resultat;Semestre;2;2012;CH11;Arrete_Actuel;-9069
AB;Resultat;Semestre;2;2012;CH11;Arrete_Reference;-9235
AB;Resultat;Semestre;2;2012;CH2;Annee_Reference;-4570
AB;Resultat;Semestre;2;2012;CH2;Arrete_Actuel;-5288
AB;Resultat;Semestre;2;2012;CH2;Arrete_Reference;-4570
AB;Resultat;Semestre;2;2012;CH6;Annee_Reference;-52631
AB;Resultat;Semestre;2;2012;CH6;Arrete_Actuel;-55627
AB;Resultat;Semestre;2;2012;CH6;Arrete_Reference;-52631
AB;Resultat;Semestre;2;2012;CH7;Annee_Reference;-12910
AB;Resultat;Semestre;2;2012;CH7;Arrete_Actuel;-14602
AB;Resultat;Semestre;2;2012;CH7;Arrete_Reference;-12910
AB;Resultat;Semestre;2;2012;CH8;Annee_Reference;-5473
AB;Resultat;Semestre;2;2012;CH8;Arrete_Actuel;-5086
AB;Resultat;Semestre;2;2012;CH8;Arrete_Reference;-5473
AB;Resultat;Semestre;2;2012;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;2;2012;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2012;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;2;2012;PEB;Annee_Reference;347678
AB;Resultat;Semestre;2;2012;PEB;Arrete_Actuel;401840
AB;Resultat;Semestre;2;2012;PEB;Arrete_Reference;347678
AB;Resultat;Semestre;2;2012;PNB;Annee_Reference;171016
AB;Resultat;Semestre;2;2012;PNB;Arrete_Actuel;201493
AB;Resultat;Semestre;2;2012;PNB;Arrete_Reference;171016
AB;Resultat;Semestre;2;2012;PR1;Annee_Reference;259330
AB;Resultat;Semestre;2;2012;PR1;Arrete_Actuel;302703
AB;Resultat;Semestre;2;2012;PR1;Arrete_Reference;259330
AB;Resultat;Semestre;2;2012;PR2;Annee_Reference;43778
AB;Resultat;Semestre;2;2012;PR2;Arrete_Actuel;51469
AB;Resultat;Semestre;2;2012;PR2;Arrete_Reference;43778
AB;Resultat;Semestre;2;2012;PR3;Annee_Reference;19290
AB;Resultat;Semestre;2;2012;PR3;Arrete_Actuel;26654
AB;Resultat;Semestre;2;2012;PR3;Arrete_Reference;19290
AB;Resultat;Semestre;2;2012;PR4;Annee_Reference;25280
AB;Resultat;Semestre;2;2012;PR4;Arrete_Actuel;21014
AB;Resultat;Semestre;2;2012;PR4;Arrete_Reference;25280
AB;Resultat;Semestre;2;2012;PR5_CH4;Annee_Reference;-28544
AB;Resultat;Semestre;2;2012;PR5_CH4;Arrete_Actuel;-59821
AB;Resultat;Semestre;2;2012;PR5_CH4;Arrete_Reference;-28544
AB;Resultat;Semestre;2;2012;PR6_CH5;Annee_Reference;238
AB;Resultat;Semestre;2;2012;PR6_CH5;Arrete_Actuel;-131
AB;Resultat;Semestre;2;2012;PR6_CH5;Arrete_Reference;238
AB;Resultat;Semestre;2;2012;PR7;Annee_Reference;1793
AB;Resultat;Semestre;2;2012;PR7;Arrete_Actuel;2141
AB;Resultat;Semestre;2;2012;PR7;Arrete_Reference;1793
AB;Resultat;Semestre;2;2012;PR8_CH9;Annee_Reference;256
AB;Resultat;Semestre;2;2012;PR8_CH9;Arrete_Actuel;-807
AB;Resultat;Semestre;2;2012;PR8_CH9;Arrete_Reference;256
AB;Resultat;Semestre;2;2012;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;2;2012;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2012;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;2;2012;RAO;Annee_Reference;64510
AB;Resultat;Semestre;2;2012;RAO;Arrete_Actuel;58491
AB;Resultat;Semestre;2;2012;RAO;Arrete_Reference;64510
AB;Resultat;Semestre;2;2012;RE;Annee_Reference;73489
AB;Resultat;Semestre;2;2012;RE;Arrete_Actuel;68367
AB;Resultat;Semestre;2;2012;RE;Arrete_Reference;73489
AB;Resultat;Semestre;2;2012;RNet;Annee_Reference;64510
AB;Resultat;Semestre;2;2012;RNet;Arrete_Actuel;58491
AB;Resultat;Semestre;2;2012;RNet;Arrete_Reference;64510
AB;Resultat;Semestre;2;2012;RNetMC;Annee_Reference;64510
AB;Resultat;Semestre;2;2012;RNetMC;Arrete_Actuel;58491
AB;Resultat;Semestre;2;2012;RNetMC;Arrete_Reference;64510
AB;Resultat;Semestre;2;2013;CEB;Annee_Reference;-200347
AB;Resultat;Semestre;2;2013;CEB;Arrete_Actuel;-261244
AB;Resultat;Semestre;2;2013;CEB;Arrete_Reference;-200347
AB;Resultat;Semestre;2;2013;CH1;Annee_Reference;-195059
AB;Resultat;Semestre;2;2013;CH1;Arrete_Actuel;-255194
AB;Resultat;Semestre;2;2013;CH1;Arrete_Reference;-195059
AB;Resultat;Semestre;2;2013;CH11;Annee_Reference;-9069
AB;Resultat;Semestre;2;2013;CH11;Arrete_Actuel;-6912
AB;Resultat;Semestre;2;2013;CH11;Arrete_Reference;-9069
AB;Resultat;Semestre;2;2013;CH2;Annee_Reference;-5288
AB;Resultat;Semestre;2;2013;CH2;Arrete_Actuel;-6050
AB;Resultat;Semestre;2;2013;CH2;Arrete_Reference;-5288
AB;Resultat;Semestre;2;2013;CH6;Annee_Reference;-55627
AB;Resultat;Semestre;2;2013;CH6;Arrete_Actuel;-62127
AB;Resultat;Semestre;2;2013;CH6;Arrete_Reference;-55627
AB;Resultat;Semestre;2;2013;CH7;Annee_Reference;-14602
AB;Resultat;Semestre;2;2013;CH7;Arrete_Actuel;-15203
AB;Resultat;Semestre;2;2013;CH7;Arrete_Reference;-14602
AB;Resultat;Semestre;2;2013;CH8;Annee_Reference;-5086
AB;Resultat;Semestre;2;2013;CH8;Arrete_Actuel;-5589
AB;Resultat;Semestre;2;2013;CH8;Arrete_Reference;-5086
AB;Resultat;Semestre;2;2013;ModifC;Annee_Reference;-64673
AB;Resultat;Semestre;2;2013;ModifC;Arrete_Actuel;-76412
AB;Resultat;Semestre;2;2013;ModifC;Arrete_Reference;-64673
AB;Resultat;Semestre;2;2013;PEB;Annee_Reference;401121
AB;Resultat;Semestre;2;2013;PEB;Arrete_Actuel;510708
AB;Resultat;Semestre;2;2013;PEB;Arrete_Reference;401121
AB;Resultat;Semestre;2;2013;PNB;Annee_Reference;200774
AB;Resultat;Semestre;2;2013;PNB;Arrete_Actuel;249464
AB;Resultat;Semestre;2;2013;PNB;Arrete_Reference;200774
AB;Resultat;Semestre;2;2013;PR1;Annee_Reference;302436
AB;Resultat;Semestre;2;2013;PR1;Arrete_Actuel;394012
AB;Resultat;Semestre;2;2013;PR1;Arrete_Reference;302436
AB;Resultat;Semestre;2;2013;PR2;Annee_Reference;51736
AB;Resultat;Semestre;2;2013;PR2;Arrete_Actuel;58135
AB;Resultat;Semestre;2;2013;PR2;Arrete_Reference;51736
AB;Resultat;Semestre;2;2013;PR3;Annee_Reference;27231
AB;Resultat;Semestre;2;2013;PR3;Arrete_Actuel;38486
AB;Resultat;Semestre;2;2013;PR3;Arrete_Reference;27231
AB;Resultat;Semestre;2;2013;PR4;Annee_Reference;19718
AB;Resultat;Semestre;2;2013;PR4;Arrete_Actuel;20075
AB;Resultat;Semestre;2;2013;PR4;Arrete_Reference;19718
AB;Resultat;Semestre;2;2013;PR5_CH4;Annee_Reference;-71560
AB;Resultat;Semestre;2;2013;PR5_CH4;Arrete_Actuel;-62921
AB;Resultat;Semestre;2;2013;PR5_CH4;Arrete_Reference;-71560
AB;Resultat;Semestre;2;2013;PR6_CH5;Annee_Reference;588
AB;Resultat;Semestre;2;2013;PR6_CH5;Arrete_Actuel;1731
AB;Resultat;Semestre;2;2013;PR6_CH5;Arrete_Reference;588
AB;Resultat;Semestre;2;2013;PR7;Annee_Reference;2141
AB;Resultat;Semestre;2;2013;PR7;Arrete_Actuel;1907
AB;Resultat;Semestre;2;2013;PR7;Arrete_Reference;2141
AB;Resultat;Semestre;2;2013;PR8_CH9;Annee_Reference;-807
AB;Resultat;Semestre;2;2013;PR8_CH9;Arrete_Actuel;-546
AB;Resultat;Semestre;2;2013;PR8_CH9;Arrete_Reference;-807
AB;Resultat;Semestre;2;2013;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;2;2013;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2013;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;2;2013;RAO;Annee_Reference;46752
AB;Resultat;Semestre;2;2013;RAO;Arrete_Actuel;99804
AB;Resultat;Semestre;2;2013;RAO;Arrete_Reference;46752
AB;Resultat;Semestre;2;2013;RE;Annee_Reference;56628
AB;Resultat;Semestre;2;2013;RE;Arrete_Actuel;107262
AB;Resultat;Semestre;2;2013;RE;Arrete_Reference;56628
AB;Resultat;Semestre;2;2013;RNet;Annee_Reference;46752
AB;Resultat;Semestre;2;2013;RNet;Arrete_Actuel;99804
AB;Resultat;Semestre;2;2013;RNet;Arrete_Reference;46752
AB;Resultat;Semestre;2;2013;RNetMC;Annee_Reference;-17921
AB;Resultat;Semestre;2;2013;RNetMC;Arrete_Actuel;23392
AB;Resultat;Semestre;2;2013;RNetMC;Arrete_Reference;-17921
AB;Resultat;Semestre;2;2014;CEB;Annee_Reference;-261244
AB;Resultat;Semestre;2;2014;CEB;Arrete_Actuel;-334269
AB;Resultat;Semestre;2;2014;CEB;Arrete_Reference;-261244
AB;Resultat;Semestre;2;2014;CH1;Annee_Reference;-255194
AB;Resultat;Semestre;2;2014;CH1;Arrete_Actuel;-327040
AB;Resultat;Semestre;2;2014;CH1;Arrete_Reference;-255194
AB;Resultat;Semestre;2;2014;CH11;Annee_Reference;-6912
AB;Resultat;Semestre;2;2014;CH11;Arrete_Actuel;-8538
AB;Resultat;Semestre;2;2014;CH11;Arrete_Reference;-6912
AB;Resultat;Semestre;2;2014;CH2;Annee_Reference;-6050
AB;Resultat;Semestre;2;2014;CH2;Arrete_Actuel;-7229
AB;Resultat;Semestre;2;2014;CH2;Arrete_Reference;-6050
AB;Resultat;Semestre;2;2014;CH6;Annee_Reference;-62127
AB;Resultat;Semestre;2;2014;CH6;Arrete_Actuel;-68872
AB;Resultat;Semestre;2;2014;CH6;Arrete_Reference;-62127
AB;Resultat;Semestre;2;2014;CH7;Annee_Reference;-15203
AB;Resultat;Semestre;2;2014;CH7;Arrete_Actuel;-17186
AB;Resultat;Semestre;2;2014;CH7;Arrete_Reference;-15203
AB;Resultat;Semestre;2;2014;CH8;Annee_Reference;-5589
AB;Resultat;Semestre;2;2014;CH8;Arrete_Actuel;-5753
AB;Resultat;Semestre;2;2014;CH8;Arrete_Reference;-5589
AB;Resultat;Semestre;2;2014;ModifC;Annee_Reference;-76412
AB;Resultat;Semestre;2;2014;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2014;ModifC;Arrete_Reference;-76412
AB;Resultat;Semestre;2;2014;PEB;Annee_Reference;510708
AB;Resultat;Semestre;2;2014;PEB;Arrete_Actuel;586953
AB;Resultat;Semestre;2;2014;PEB;Arrete_Reference;510708
AB;Resultat;Semestre;2;2014;PNB;Annee_Reference;249464
AB;Resultat;Semestre;2;2014;PNB;Arrete_Actuel;252684
AB;Resultat;Semestre;2;2014;PNB;Arrete_Reference;249464
AB;Resultat;Semestre;2;2014;PR1;Annee_Reference;394012
AB;Resultat;Semestre;2;2014;PR1;Arrete_Actuel;446390
AB;Resultat;Semestre;2;2014;PR1;Arrete_Reference;394012
AB;Resultat;Semestre;2;2014;PR2;Annee_Reference;58135
AB;Resultat;Semestre;2;2014;PR2;Arrete_Actuel;66712
AB;Resultat;Semestre;2;2014;PR2;Arrete_Reference;58135
AB;Resultat;Semestre;2;2014;PR3;Annee_Reference;38486
AB;Resultat;Semestre;2;2014;PR3;Arrete_Actuel;49670
AB;Resultat;Semestre;2;2014;PR3;Arrete_Reference;38486
AB;Resultat;Semestre;2;2014;PR4;Annee_Reference;20075
AB;Resultat;Semestre;2;2014;PR4;Arrete_Actuel;24181
AB;Resultat;Semestre;2;2014;PR4;Arrete_Reference;20075
AB;Resultat;Semestre;2;2014;PR5_CH4;Annee_Reference;-62921
AB;Resultat;Semestre;2;2014;PR5_CH4;Arrete_Actuel;-65685
AB;Resultat;Semestre;2;2014;PR5_CH4;Arrete_Reference;-62921
AB;Resultat;Semestre;2;2014;PR6_CH5;Annee_Reference;1731
AB;Resultat;Semestre;2;2014;PR6_CH5;Arrete_Actuel;2062
AB;Resultat;Semestre;2;2014;PR6_CH5;Arrete_Reference;1731
AB;Resultat;Semestre;2;2014;PR7;Annee_Reference;1907
AB;Resultat;Semestre;2;2014;PR7;Arrete_Actuel;1966
AB;Resultat;Semestre;2;2014;PR7;Arrete_Reference;1907
AB;Resultat;Semestre;2;2014;PR8_CH9;Annee_Reference;-546
AB;Resultat;Semestre;2;2014;PR8_CH9;Arrete_Actuel;-1507
AB;Resultat;Semestre;2;2014;PR8_CH9;Arrete_Reference;-546
AB;Resultat;Semestre;2;2014;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;2;2014;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;2;2014;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;2;2014;RAO;Annee_Reference;99804
AB;Resultat;Semestre;2;2014;RAO;Arrete_Actuel;89171
AB;Resultat;Semestre;2;2014;RAO;Arrete_Reference;99804
AB;Resultat;Semestre;2;2014;RE;Annee_Reference;107262
AB;Resultat;Semestre;2;2014;RE;Arrete_Actuel;99216
AB;Resultat;Semestre;2;2014;RE;Arrete_Reference;107262
AB;Resultat;Semestre;2;2014;RNet;Annee_Reference;99804
AB;Resultat;Semestre;2;2014;RNet;Arrete_Actuel;89171
