"";"Banque";"Indicateur";"Terme";"Num_Terme";"Annee";"Rubrique";"Information";"Montant"
"2271";"AB";"Bilan";"Semestre";2;2018;"CP7";"Annee_Reference";NA
"2272";"AB";"Bilan";"Semestre";2;2018;"CAP";"Arrete_Actuel";905281
"2273";"AB";"Bilan";"Semestre";2;2018;"CAP";"Arrete_Reference";818957
"2274";"AB";"Bilan";"Semestre";2;2018;"CAP";"Annee_Reference";818957
"2275";"AB";"Bilan";"Semestre";2;2018;"CPP";"Arrete_Actuel";8813128
"2276";"AB";"Bilan";"Semestre";2;2018;"CPP";"Arrete_Reference";8656198
"2277";"AB";"Bilan";"Semestre";2;2018;"CPP";"Annee_Reference";8656198
"2278";"AB";"Resultat";"Semestre";2;2018;"PR1";"Arrete_Actuel";578354
"2279";"AB";"Resultat";"Semestre";2;2018;"PR1";"Arrete_Reference";479716
"2280";"AB";"Resultat";"Semestre";2;2018;"PR1";"Annee_Reference";479716
"2281";"AB";"Resultat";"Semestre";2;2018;"PR2";"Arrete_Actuel";100753
"2282";"AB";"Resultat";"Semestre";2;2018;"PR2";"Arrete_Reference";91362
"2283";"AB";"Resultat";"Semestre";2;2018;"PR2";"Annee_Reference";91362
"2284";"AB";"Resultat";"Semestre";2;2018;"PR3";"Arrete_Actuel";71512
"2285";"AB";"Resultat";"Semestre";2;2018;"PR3";"Arrete_Reference";82385
"2286";"AB";"Resultat";"Semestre";2;2018;"PR3";"Annee_Reference";82385
"2287";"AB";"Resultat";"Semestre";2;2018;"PR4";"Arrete_Actuel";78475
"2288";"AB";"Resultat";"Semestre";2;2018;"PR4";"Arrete_Reference";63505
"2289";"AB";"Resultat";"Semestre";2;2018;"PR4";"Annee_Reference";63505
"2290";"AB";"Resultat";"Semestre";2;2018;"PEB";"Arrete_Actuel";829094
"2291";"AB";"Resultat";"Semestre";2;2018;"PEB";"Arrete_Reference";716968
"2292";"AB";"Resultat";"Semestre";2;2018;"PEB";"Annee_Reference";716968
"2293";"AB";"Resultat";"Semestre";2;2018;"CH1";"Arrete_Actuel";-443226
"2294";"AB";"Resultat";"Semestre";2;2018;"CH1";"Arrete_Reference";-346461
"2295";"AB";"Resultat";"Semestre";2;2018;"CH1";"Annee_Reference";-346461
"2296";"AB";"Resultat";"Semestre";2;2018;"CH2";"Arrete_Actuel";-11136
"2297";"AB";"Resultat";"Semestre";2;2018;"CH2";"Arrete_Reference";-10405
"2298";"AB";"Resultat";"Semestre";2;2018;"CH2";"Annee_Reference";-10405
"2299";"AB";"Resultat";"Semestre";2;2018;"CEB";"Arrete_Actuel";-454362
"2300";"AB";"Resultat";"Semestre";2;2018;"CEB";"Arrete_Reference";-356866
"2301";"AB";"Resultat";"Semestre";2;2018;"CEB";"Annee_Reference";-356866
"2302";"AB";"Resultat";"Semestre";2;2018;"PNB";"Arrete_Actuel";374732
"2303";"AB";"Resultat";"Semestre";2;2018;"PNB";"Arrete_Reference";360102
"2304";"AB";"Resultat";"Semestre";2;2018;"PNB";"Annee_Reference";360102
"2305";"AB";"Resultat";"Semestre";2;2018;"PR5_CH4";"Arrete_Actuel";-88943
"2306";"AB";"Resultat";"Semestre";2;2018;"PR5_CH4";"Arrete_Reference";-110865
"2307";"AB";"Resultat";"Semestre";2;2018;"PR5_CH4";"Annee_Reference";-110865
"2308";"AB";"Resultat";"Semestre";2;2018;"PR6_CH5";"Arrete_Actuel";2353
"2309";"AB";"Resultat";"Semestre";2;2018;"PR6_CH5";"Arrete_Reference";-1116
"2310";"AB";"Resultat";"Semestre";2;2018;"PR6_CH5";"Annee_Reference";-1116
"2311";"AB";"Resultat";"Semestre";2;2018;"PR7";"Arrete_Actuel";2306
"2312";"AB";"Resultat";"Semestre";2;2018;"PR7";"Arrete_Reference";1681
"2313";"AB";"Resultat";"Semestre";2;2018;"PR7";"Annee_Reference";1681
"2314";"AB";"Resultat";"Semestre";2;2018;"CH6";"Arrete_Actuel";-102275
"2315";"AB";"Resultat";"Semestre";2;2018;"CH6";"Arrete_Reference";-92307
"2316";"AB";"Resultat";"Semestre";2;2018;"CH6";"Annee_Reference";-92307
"2317";"AB";"Resultat";"Semestre";2;2018;"CH7";"Arrete_Actuel";-37025
"2318";"AB";"Resultat";"Semestre";2;2018;"CH7";"Arrete_Reference";-22598
"2319";"AB";"Resultat";"Semestre";2;2018;"CH7";"Annee_Reference";-22598
"2320";"AB";"Resultat";"Semestre";2;2018;"CH8";"Arrete_Actuel";-7744
"2321";"AB";"Resultat";"Semestre";2;2018;"CH8";"Arrete_Reference";-7088
"2322";"AB";"Resultat";"Semestre";2;2018;"CH8";"Annee_Reference";-7088
"2323";"AB";"Resultat";"Semestre";2;2018;"RE";"Arrete_Actuel";143404
"2324";"AB";"Resultat";"Semestre";2;2018;"RE";"Arrete_Reference";127809
"2325";"AB";"Resultat";"Semestre";2;2018;"RE";"Annee_Reference";127809
"2326";"AB";"Resultat";"Semestre";2;2018;"PR8_CH9";"Arrete_Actuel";-5947
"2327";"AB";"Resultat";"Semestre";2;2018;"PR8_CH9";"Arrete_Reference";2054
"2328";"AB";"Resultat";"Semestre";2;2018;"PR8_CH9";"Annee_Reference";2054
"2329";"AB";"Resultat";"Semestre";2;2018;"CH11";"Arrete_Actuel";-15701
"2330";"AB";"Resultat";"Semestre";2;2018;"CH11";"Arrete_Reference";-13958
"2331";"AB";"Resultat";"Semestre";2;2018;"CH11";"Annee_Reference";-13958
"2332";"AB";"Resultat";"Semestre";2;2018;"RAO";"Arrete_Actuel";121756
"2333";"AB";"Resultat";"Semestre";2;2018;"RAO";"Arrete_Reference";115905
"2334";"AB";"Resultat";"Semestre";2;2018;"RAO";"Annee_Reference";115905
"2335";"AB";"Resultat";"Semestre";2;2018;"PR9_CH10";"Arrete_Actuel";-1786
"2336";"AB";"Resultat";"Semestre";2;2018;"PR9_CH10";"Arrete_Reference";-1994
"2337";"AB";"Resultat";"Semestre";2;2018;"PR9_CH10";"Annee_Reference";-1994
"2338";"AB";"Resultat";"Semestre";2;2018;"RNet";"Arrete_Actuel";119970
"2339";"AB";"Resultat";"Semestre";2;2018;"RNet";"Arrete_Reference";113911
"2340";"AB";"Resultat";"Semestre";2;2018;"RNet";"Annee_Reference";113911
"2341";"AB";"Resultat";"Semestre";2;2018;"ModifC";"Arrete_Actuel";NA
"2342";"AB";"Resultat";"Semestre";2;2018;"ModifC";"Arrete_Reference";NA
"2343";"AB";"Resultat";"Semestre";2;2018;"ModifC";"Annee_Reference";NA
"2344";"AB";"Resultat";"Semestre";2;2018;"RNetMC";"Arrete_Actuel";119970
"2345";"AB";"Resultat";"Semestre";2;2018;"RNetMC";"Arrete_Reference";113911
"2346";"AB";"Resultat";"Semestre";2;2018;"RNetMC";"Annee_Reference";113911
"2347";"AB";"Bilan";"Semestre";1;2017;"AC1";"Arrete_Actuel";102969
"2348";"AB";"Bilan";"Semestre";1;2017;"AC1";"Arrete_Reference";72133
"2349";"AB";"Bilan";"Semestre";1;2017;"AC1";"Annee_Reference";107721
"2350";"AB";"Bilan";"Semestre";1;2017;"AC2";"Arrete_Actuel";181886
"2351";"AB";"Bilan";"Semestre";1;2017;"AC2";"Arrete_Reference";164386
"2352";"AB";"Bilan";"Semestre";1;2017;"AC2";"Annee_Reference";169829
"2353";"AB";"Bilan";"Semestre";1;2017;"AC3";"Arrete_Actuel";6002207
"2354";"AB";"Bilan";"Semestre";1;2017;"AC3";"Arrete_Reference";5951069
"2355";"AB";"Bilan";"Semestre";1;2017;"AC3";"Annee_Reference";5893685
"2356";"AB";"Bilan";"Semestre";1;2017;"AC4";"Arrete_Actuel";617189
"2357";"AB";"Bilan";"Semestre";1;2017;"AC4";"Arrete_Reference";986612
"2358";"AB";"Bilan";"Semestre";1;2017;"AC4";"Annee_Reference";599200
"2359";"AB";"Bilan";"Semestre";1;2017;"AC5";"Arrete_Actuel";1310492
"2360";"AB";"Bilan";"Semestre";1;2017;"AC5";"Arrete_Reference";612511
"2361";"AB";"Bilan";"Semestre";1;2017;"AC5";"Annee_Reference";1193230
"2362";"AB";"Bilan";"Semestre";1;2017;"AC6";"Arrete_Actuel";121087
"2363";"AB";"Bilan";"Semestre";1;2017;"AC6";"Arrete_Reference";122248
"2364";"AB";"Bilan";"Semestre";1;2017;"AC6";"Annee_Reference";120854
"2365";"AB";"Bilan";"Semestre";1;2017;"AC7";"Arrete_Actuel";150841
"2366";"AB";"Bilan";"Semestre";1;2017;"AC7";"Arrete_Reference";155557
"2367";"AB";"Bilan";"Semestre";1;2017;"AC7";"Annee_Reference";158398
"2368";"AB";"Bilan";"Semestre";1;2017;"ACT";"Arrete_Actuel";8486671
"2369";"AB";"Bilan";"Semestre";1;2017;"ACT";"Arrete_Reference";8064516
"2370";"AB";"Bilan";"Semestre";1;2017;"ACT";"Annee_Reference";8242917
"2371";"AB";"Bilan";"Semestre";1;2017;"PA1";"Arrete_Actuel";1020418
"2372";"AB";"Bilan";"Semestre";1;2017;"PA1";"Arrete_Reference";595917
"2373";"AB";"Bilan";"Semestre";1;2017;"PA1";"Annee_Reference";818196
"2374";"AB";"Bilan";"Semestre";1;2017;"PA2";"Arrete_Actuel";432330
"2375";"AB";"Bilan";"Semestre";1;2017;"PA2";"Arrete_Reference";442898
"2376";"AB";"Bilan";"Semestre";1;2017;"PA2";"Annee_Reference";468866
"2377";"AB";"Bilan";"Semestre";1;2017;"PA3";"Arrete_Actuel";5132643
"2378";"AB";"Bilan";"Semestre";1;2017;"PA3";"Arrete_Reference";5224553
"2379";"AB";"Bilan";"Semestre";1;2017;"PA3";"Annee_Reference";5116938
"2380";"AB";"Bilan";"Semestre";1;2017;"PA4";"Arrete_Actuel";982621
"2381";"AB";"Bilan";"Semestre";1;2017;"PA4";"Arrete_Reference";885063
"2382";"AB";"Bilan";"Semestre";1;2017;"PA4";"Annee_Reference";914432
"2383";"AB";"Bilan";"Semestre";1;2017;"PA5";"Arrete_Actuel";163567
"2384";"AB";"Bilan";"Semestre";1;2017;"PA5";"Arrete_Reference";235983
"2385";"AB";"Bilan";"Semestre";1;2017;"PA5";"Annee_Reference";190154
"2386";"AB";"Bilan";"Semestre";1;2017;"PAS";"Arrete_Actuel";7731579
"2387";"AB";"Bilan";"Semestre";1;2017;"PAS";"Arrete_Reference";7384414
"2388";"AB";"Bilan";"Semestre";1;2017;"PAS";"Annee_Reference";7508586
"2389";"AB";"Bilan";"Semestre";1;2017;"CP1";"Arrete_Actuel";132406
"2390";"AB";"Bilan";"Semestre";1;2017;"CP1";"Arrete_Reference";122220
"2391";"AB";"Bilan";"Semestre";1;2017;"CP1";"Annee_Reference";127313
"2392";"AB";"Bilan";"Semestre";1;2017;"CP2";"Arrete_Actuel";572184
"2393";"AB";"Bilan";"Semestre";1;2017;"CP2";"Arrete_Reference";521710
"2394";"AB";"Bilan";"Semestre";1;2017;"CP2";"Annee_Reference";516585
"2395";"AB";"Bilan";"Semestre";1;2017;"CP3";"Arrete_Actuel";NA
"2396";"AB";"Bilan";"Semestre";1;2017;"CP3";"Arrete_Reference";NA
"2397";"AB";"Bilan";"Semestre";1;2017;"CP3";"Annee_Reference";NA
"2398";"AB";"Bilan";"Semestre";1;2017;"CP4";"Arrete_Actuel";423
"2399";"AB";"Bilan";"Semestre";1;2017;"CP4";"Arrete_Reference";423
"2400";"AB";"Bilan";"Semestre";1;2017;"CP4";"Annee_Reference";423
"2401";"AB";"Bilan";"Semestre";1;2017;"CP5";"Arrete_Actuel";5
"2402";"AB";"Bilan";"Semestre";1;2017;"CP5";"Arrete_Reference";4
"2403";"AB";"Bilan";"Semestre";1;2017;"CP5";"Annee_Reference";4
"2404";"AB";"Bilan";"Semestre";1;2017;"CP6";"Arrete_Actuel";50074
"2405";"AB";"Bilan";"Semestre";1;2017;"CP6";"Arrete_Reference";35745
"2406";"AB";"Bilan";"Semestre";1;2017;"CP6";"Annee_Reference";90006
"2407";"AB";"Bilan";"Semestre";1;2017;"CP7";"Arrete_Actuel";NA
"2408";"AB";"Bilan";"Semestre";1;2017;"CP7";"Arrete_Reference";NA
"2409";"AB";"Bilan";"Semestre";1;2017;"CP7";"Annee_Reference";NA
"2410";"AB";"Bilan";"Semestre";1;2017;"CAP";"Arrete_Actuel";755092
"2411";"AB";"Bilan";"Semestre";1;2017;"CAP";"Arrete_Reference";680102
"2412";"AB";"Bilan";"Semestre";1;2017;"CAP";"Annee_Reference";734331
"2413";"AB";"Bilan";"Semestre";1;2017;"CPP";"Arrete_Actuel";8486671
"2414";"AB";"Bilan";"Semestre";1;2017;"CPP";"Arrete_Reference";8064516
"2415";"AB";"Bilan";"Semestre";1;2017;"CPP";"Annee_Reference";8242917
"2416";"AB";"Resultat";"Semestre";1;2017;"PR1";"Arrete_Actuel";214014
"2417";"AB";"Resultat";"Semestre";1;2017;"PR1";"Arrete_Reference";202845
"2418";"AB";"Resultat";"Semestre";1;2017;"PR1";"Annee_Reference";433030
"2419";"AB";"Resultat";"Semestre";1;2017;"PR2";"Arrete_Actuel";45076
"2420";"AB";"Resultat";"Semestre";1;2017;"PR2";"Arrete_Reference";39142
"2421";"AB";"Resultat";"Semestre";1;2017;"PR2";"Annee_Reference";81886
"2422";"AB";"Resultat";"Semestre";1;2017;"PR3";"Arrete_Actuel";42060
"2423";"AB";"Resultat";"Semestre";1;2017;"PR3";"Arrete_Reference";35264
"2424";"AB";"Resultat";"Semestre";1;2017;"PR3";"Annee_Reference";49800
"2425";"AB";"Resultat";"Semestre";1;2017;"PR4";"Arrete_Actuel";37341
"2426";"AB";"Resultat";"Semestre";1;2017;"PR4";"Arrete_Reference";21158
"2427";"AB";"Resultat";"Semestre";1;2017;"PR4";"Annee_Reference";57007
"2428";"AB";"Resultat";"Semestre";1;2017;"PEB";"Arrete_Actuel";338491
"2429";"AB";"Resultat";"Semestre";1;2017;"PEB";"Arrete_Reference";298409
"2430";"AB";"Resultat";"Semestre";1;2017;"PEB";"Annee_Reference";621723
"2431";"AB";"Resultat";"Semestre";1;2017;"CH1";"Arrete_Actuel";-169078
"2432";"AB";"Resultat";"Semestre";1;2017;"CH1";"Arrete_Reference";-159420
"2433";"AB";"Resultat";"Semestre";1;2017;"CH1";"Annee_Reference";-319880
"2434";"AB";"Resultat";"Semestre";1;2017;"CH2";"Arrete_Actuel";-4381
"2435";"AB";"Resultat";"Semestre";1;2017;"CH2";"Arrete_Reference";-3440
"2436";"AB";"Resultat";"Semestre";1;2017;"CH2";"Annee_Reference";-7980
"2437";"AB";"Resultat";"Semestre";1;2017;"CEB";"Arrete_Actuel";-173459
"2438";"AB";"Resultat";"Semestre";1;2017;"CEB";"Arrete_Reference";-162860
"2439";"AB";"Resultat";"Semestre";1;2017;"CEB";"Annee_Reference";-327860
"2440";"AB";"Resultat";"Semestre";1;2017;"PNB";"Arrete_Actuel";165032
"2441";"AB";"Resultat";"Semestre";1;2017;"PNB";"Arrete_Reference";135549
"2442";"AB";"Resultat";"Semestre";1;2017;"PNB";"Annee_Reference";293863
"2443";"AB";"Resultat";"Semestre";1;2017;"PR5_CH4";"Arrete_Actuel";-57549
"2444";"AB";"Resultat";"Semestre";1;2017;"PR5_CH4";"Arrete_Reference";-46141
"2445";"AB";"Resultat";"Semestre";1;2017;"PR5_CH4";"Annee_Reference";-85707
"2446";"AB";"Resultat";"Semestre";1;2017;"PR6_CH5";"Arrete_Actuel";4061
"2447";"AB";"Resultat";"Semestre";1;2017;"PR6_CH5";"Arrete_Reference";-778
"2448";"AB";"Resultat";"Semestre";1;2017;"PR6_CH5";"Annee_Reference";-1243
"2449";"AB";"Resultat";"Semestre";1;2017;"PR7";"Arrete_Actuel";759
"2450";"AB";"Resultat";"Semestre";1;2017;"PR7";"Arrete_Reference";697
"2451";"AB";"Resultat";"Semestre";1;2017;"PR7";"Annee_Reference";1465
"2452";"AB";"Resultat";"Semestre";1;2017;"CH6";"Arrete_Actuel";-45387
"2453";"AB";"Resultat";"Semestre";1;2017;"CH6";"Arrete_Reference";-38453
"2454";"AB";"Resultat";"Semestre";1;2017;"CH6";"Annee_Reference";-81852
"2455";"AB";"Resultat";"Semestre";1;2017;"CH7";"Arrete_Actuel";-10925
"2456";"AB";"Resultat";"Semestre";1;2017;"CH7";"Arrete_Reference";-9703
"2457";"AB";"Resultat";"Semestre";1;2017;"CH7";"Annee_Reference";-19870
"2458";"AB";"Resultat";"Semestre";1;2017;"CH8";"Arrete_Actuel";-3518
"2459";"AB";"Resultat";"Semestre";1;2017;"CH8";"Arrete_Reference";-3398
"2460";"AB";"Resultat";"Semestre";1;2017;"CH8";"Annee_Reference";-6930
"2461";"AB";"Resultat";"Semestre";1;2017;"RE";"Arrete_Actuel";52473
"2462";"AB";"Resultat";"Semestre";1;2017;"RE";"Arrete_Reference";37773
"2463";"AB";"Resultat";"Semestre";1;2017;"RE";"Annee_Reference";99726
"2464";"AB";"Resultat";"Semestre";1;2017;"PR8_CH9";"Arrete_Actuel";108
"2465";"AB";"Resultat";"Semestre";1;2017;"PR8_CH9";"Arrete_Reference";94
"2466";"AB";"Resultat";"Semestre";1;2017;"PR8_CH9";"Annee_Reference";957
"2467";"AB";"Resultat";"Semestre";1;2017;"CH11";"Arrete_Actuel";-2507
"2468";"AB";"Resultat";"Semestre";1;2017;"CH11";"Arrete_Reference";-2122
"2469";"AB";"Resultat";"Semestre";1;2017;"CH11";"Annee_Reference";-4296
"2470";"AB";"Resultat";"Semestre";1;2017;"RAO";"Arrete_Actuel";50074
"2471";"AB";"Resultat";"Semestre";1;2017;"RAO";"Arrete_Reference";35745
"2472";"AB";"Resultat";"Semestre";1;2017;"RAO";"Annee_Reference";96387
"2473";"AB";"Resultat";"Semestre";1;2017;"PR9_CH10";"Arrete_Actuel";NA
"2474";"AB";"Resultat";"Semestre";1;2017;"PR9_CH10";"Arrete_Reference";NA
"2475";"AB";"Resultat";"Semestre";1;2017;"PR9_CH10";"Annee_Reference";-6381
"2476";"AB";"Resultat";"Semestre";1;2017;"RNet";"Arrete_Actuel";50074
"2477";"AB";"Resultat";"Semestre";1;2017;"RNet";"Arrete_Reference";35745
"2478";"AB";"Resultat";"Semestre";1;2017;"RNet";"Annee_Reference";90006
"2479";"AB";"Resultat";"Semestre";1;2017;"ModifC";"Arrete_Actuel";NA
"2480";"AB";"Resultat";"Semestre";1;2017;"ModifC";"Arrete_Reference";NA
"2481";"AB";"Resultat";"Semestre";1;2017;"ModifC";"Annee_Reference";NA
"2482";"AB";"Resultat";"Semestre";1;2017;"RNetMC";"Arrete_Actuel";50074
"2483";"AB";"Resultat";"Semestre";1;2017;"RNetMC";"Arrete_Reference";35745
"2484";"AB";"Resultat";"Semestre";1;2017;"RNetMC";"Annee_Reference";90006
"2485";"AB";"Bilan";"Semestre";2;2017;"AC1";"Arrete_Actuel";170245
"2486";"AB";"Bilan";"Semestre";2;2017;"AC1";"Arrete_Reference";107721
"2487";"AB";"Bilan";"Semestre";2;2017;"AC1";"Annee_Reference";107721
"2488";"AB";"Bilan";"Semestre";2;2017;"AC2";"Arrete_Actuel";197032
"2489";"AB";"Bilan";"Semestre";2;2017;"AC2";"Arrete_Reference";169829
"2490";"AB";"Bilan";"Semestre";2;2017;"AC2";"Annee_Reference";169829
"2491";"AB";"Bilan";"Semestre";2;2017;"AC3";"Arrete_Actuel";6073730
"2492";"AB";"Bilan";"Semestre";2;2017;"AC3";"Arrete_Reference";5893685
"2493";"AB";"Bilan";"Semestre";2;2017;"AC3";"Annee_Reference";5893685
"2494";"AB";"Bilan";"Semestre";2;2017;"AC4";"Arrete_Actuel";530671
"2495";"AB";"Bilan";"Semestre";2;2017;"AC4";"Arrete_Reference";599200
"2496";"AB";"Bilan";"Semestre";2;2017;"AC4";"Annee_Reference";599200
"2497";"AB";"Bilan";"Semestre";2;2017;"AC5";"Arrete_Actuel";1361537
"2498";"AB";"Bilan";"Semestre";2;2017;"AC5";"Arrete_Reference";1193230
"2499";"AB";"Bilan";"Semestre";2;2017;"AC5";"Annee_Reference";1193230
"2500";"AB";"Bilan";"Semestre";2;2017;"AC6";"Arrete_Actuel";163219
"2501";"AB";"Bilan";"Semestre";2;2017;"AC6";"Arrete_Reference";120854
"2502";"AB";"Bilan";"Semestre";2;2017;"AC6";"Annee_Reference";120854
"2503";"AB";"Bilan";"Semestre";2;2017;"AC7";"Arrete_Actuel";159764
"2504";"AB";"Bilan";"Semestre";2;2017;"AC7";"Arrete_Reference";158398
"2505";"AB";"Bilan";"Semestre";2;2017;"AC7";"Annee_Reference";158398
"2506";"AB";"Bilan";"Semestre";2;2017;"ACT";"Arrete_Actuel";8656198
"2507";"AB";"Bilan";"Semestre";2;2017;"ACT";"Arrete_Reference";8242917
"2508";"AB";"Bilan";"Semestre";2;2017;"ACT";"Annee_Reference";8242917
"2509";"AB";"Bilan";"Semestre";2;2017;"PA1";"Arrete_Actuel";1174816
"2510";"AB";"Bilan";"Semestre";2;2017;"PA1";"Arrete_Reference";818196
"2511";"AB";"Bilan";"Semestre";2;2017;"PA1";"Annee_Reference";818196
"2512";"AB";"Bilan";"Semestre";2;2017;"PA2";"Arrete_Actuel";385115
"2513";"AB";"Bilan";"Semestre";2;2017;"PA2";"Arrete_Reference";468866
"2514";"AB";"Bilan";"Semestre";2;2017;"PA2";"Annee_Reference";468866
"2515";"AB";"Bilan";"Semestre";2;2017;"PA3";"Arrete_Actuel";5137206
"2516";"AB";"Bilan";"Semestre";2;2017;"PA3";"Arrete_Reference";5116938
"2517";"AB";"Bilan";"Semestre";2;2017;"PA3";"Annee_Reference";5116938
"2518";"AB";"Bilan";"Semestre";2;2017;"PA4";"Arrete_Actuel";968065
"2519";"AB";"Bilan";"Semestre";2;2017;"PA4";"Arrete_Reference";914432
"2520";"AB";"Bilan";"Semestre";2;2017;"PA4";"Annee_Reference";914432
"2521";"AB";"Bilan";"Semestre";2;2017;"PA5";"Arrete_Actuel";172039
"2522";"AB";"Bilan";"Semestre";2;2017;"PA5";"Arrete_Reference";190154
"2523";"AB";"Bilan";"Semestre";2;2017;"PA5";"Annee_Reference";190154
"2524";"AB";"Bilan";"Semestre";2;2017;"PAS";"Arrete_Actuel";7837241
"2525";"AB";"Bilan";"Semestre";2;2017;"PAS";"Arrete_Reference";7508586
"2526";"AB";"Bilan";"Semestre";2;2017;"PAS";"Annee_Reference";7508586
"2527";"AB";"Bilan";"Semestre";2;2017;"CP1";"Arrete_Actuel";132405
"2528";"AB";"Bilan";"Semestre";2;2017;"CP1";"Arrete_Reference";127313
"2529";"AB";"Bilan";"Semestre";2;2017;"CP1";"Annee_Reference";127313
"2530";"AB";"Bilan";"Semestre";2;2017;"CP2";"Arrete_Actuel";572213
"2531";"AB";"Bilan";"Semestre";2;2017;"CP2";"Arrete_Reference";516585
"2532";"AB";"Bilan";"Semestre";2;2017;"CP2";"Annee_Reference";516585
"2533";"AB";"Bilan";"Semestre";2;2017;"CP3";"Arrete_Actuel";NA
"2534";"AB";"Bilan";"Semestre";2;2017;"CP3";"Arrete_Reference";NA
"2535";"AB";"Bilan";"Semestre";2;2017;"CP3";"Annee_Reference";NA
"2536";"AB";"Bilan";"Semestre";2;2017;"CP4";"Arrete_Actuel";423
"2537";"AB";"Bilan";"Semestre";2;2017;"CP4";"Arrete_Reference";423
"2538";"AB";"Bilan";"Semestre";2;2017;"CP4";"Annee_Reference";423
"2539";"AB";"Bilan";"Semestre";2;2017;"CP5";"Arrete_Actuel";5
"2540";"AB";"Bilan";"Semestre";2;2017;"CP5";"Arrete_Reference";4
"2541";"AB";"Bilan";"Semestre";2;2017;"CP5";"Annee_Reference";4
"2542";"AB";"Bilan";"Semestre";2;2017;"CP6";"Arrete_Actuel";113911
"2543";"AB";"Bilan";"Semestre";2;2017;"CP6";"Arrete_Reference";90006
"2544";"AB";"Bilan";"Semestre";2;2017;"CP6";"Annee_Reference";90006
"2545";"AB";"Bilan";"Semestre";2;2017;"CP7";"Arrete_Actuel";NA
"2546";"AB";"Bilan";"Semestre";2;2017;"CP7";"Arrete_Reference";NA
"2547";"AB";"Bilan";"Semestre";2;2017;"CP7";"Annee_Reference";NA
"2548";"AB";"Bilan";"Semestre";2;2017;"CAP";"Arrete_Actuel";818957
"2549";"AB";"Bilan";"Semestre";2;2017;"CAP";"Arrete_Reference";734331
"2550";"AB";"Bilan";"Semestre";2;2017;"CAP";"Annee_Reference";734331
"2551";"AB";"Bilan";"Semestre";2;2017;"CPP";"Arrete_Actuel";8656198
"2552";"AB";"Bilan";"Semestre";2;2017;"CPP";"Arrete_Reference";8242917
"2553";"AB";"Bilan";"Semestre";2;2017;"CPP";"Annee_Reference";8242917
"2554";"AB";"Resultat";"Semestre";2;2017;"PR1";"Arrete_Actuel";479716
"2555";"AB";"Resultat";"Semestre";2;2017;"PR1";"Arrete_Reference";433030
"2556";"AB";"Resultat";"Semestre";2;2017;"PR1";"Annee_Reference";433030
"2557";"AB";"Resultat";"Semestre";2;2017;"PR2";"Arrete_Actuel";91362
"2558";"AB";"Resultat";"Semestre";2;2017;"PR2";"Arrete_Reference";81886
"2559";"AB";"Resultat";"Semestre";2;2017;"PR2";"Annee_Reference";81886
"2560";"AB";"Resultat";"Semestre";2;2017;"PR3";"Arrete_Actuel";82385
"2561";"AB";"Resultat";"Semestre";2;2017;"PR3";"Arrete_Reference";49800
"2562";"AB";"Resultat";"Semestre";2;2017;"PR3";"Annee_Reference";49800
"2563";"AB";"Resultat";"Semestre";2;2017;"PR4";"Arrete_Actuel";63505
"2564";"AB";"Resultat";"Semestre";2;2017;"PR4";"Arrete_Reference";57007
"2565";"AB";"Resultat";"Semestre";2;2017;"PR4";"Annee_Reference";57007
"2566";"AB";"Resultat";"Semestre";2;2017;"PEB";"Arrete_Actuel";716968
"2567";"AB";"Resultat";"Semestre";2;2017;"PEB";"Arrete_Reference";621723
"2568";"AB";"Resultat";"Semestre";2;2017;"PEB";"Annee_Reference";621723
"2569";"AB";"Resultat";"Semestre";2;2017;"CH1";"Arrete_Actuel";-346461
"2570";"AB";"Resultat";"Semestre";2;2017;"CH1";"Arrete_Reference";-319880
"2571";"AB";"Resultat";"Semestre";2;2017;"CH1";"Annee_Reference";-319880
"2572";"AB";"Resultat";"Semestre";2;2017;"CH2";"Arrete_Actuel";-10405
"2573";"AB";"Resultat";"Semestre";2;2017;"CH2";"Arrete_Reference";-7980
"2574";"AB";"Resultat";"Semestre";2;2017;"CH2";"Annee_Reference";-7980
"2575";"AB";"Resultat";"Semestre";2;2017;"CEB";"Arrete_Actuel";-356866
"2576";"AB";"Resultat";"Semestre";2;2017;"CEB";"Arrete_Reference";-327860
"2577";"AB";"Resultat";"Semestre";2;2017;"CEB";"Annee_Reference";-327860
"2578";"AB";"Resultat";"Semestre";2;2017;"PNB";"Arrete_Actuel";360102
"2579";"AB";"Resultat";"Semestre";2;2017;"PNB";"Arrete_Reference";293863
"2580";"AB";"Resultat";"Semestre";2;2017;"PNB";"Annee_Reference";293863
"2581";"AB";"Resultat";"Semestre";2;2017;"PR5_CH4";"Arrete_Actuel";-110865
"2582";"AB";"Resultat";"Semestre";2;2017;"PR5_CH4";"Arrete_Reference";-85707
"2583";"AB";"Resultat";"Semestre";2;2017;"PR5_CH4";"Annee_Reference";-85707
"2584";"AB";"Resultat";"Semestre";2;2017;"PR6_CH5";"Arrete_Actuel";-1116
"2585";"AB";"Resultat";"Semestre";2;2017;"PR6_CH5";"Arrete_Reference";-1243
"2586";"AB";"Resultat";"Semestre";2;2017;"PR6_CH5";"Annee_Reference";-1243
"2587";"AB";"Resultat";"Semestre";2;2017;"PR7";"Arrete_Actuel";1681
"2588";"AB";"Resultat";"Semestre";2;2017;"PR7";"Arrete_Reference";1465
"2589";"AB";"Resultat";"Semestre";2;2017;"PR7";"Annee_Reference";1465
